id	rate	linear	gaussian	random	outliers	bigGap	range350	range750up	gamma2.2	gamma.45
37085	0.109	19290	-0.65	6529	73	1034	153	828	672559.7931	3839.210473
37087	0.085	19300	-0.87	7818	69	1128	322	811	673327.0776	3840.115009
37089	0.086	19310	-0.027	4320	35	1421	227	910	674094.8393	3841.019289
37091	0.094	19320	0.07	201	94	1397	8	875	674863.0783	3841.923313
37093	0.083	19330	0.5	3397	98	1036	267	853	675631.7946	3842.827082
37095	0.059	19340	-0.87	8625	69	1338	349	938	676400.9882	3843.730597
37097	0.121	19350	-0.19	838	4	1417	131	990	677170.6593	3844.633856
37099	0.078	19360	0.37	4278	11	1210	166	821	677940.8078	3845.536861
37101	0.095	19370	0.34	4723	83	1211	238	990	678711.4339	3846.439612
37103	0.109	19380	1.1	9170	88	1217	217	797	679482.5375	3847.342108
37105	0.135	19390	1.3	8168	64	1300	279	857	680254.1187	3848.244351
37107	0.114	19400	-2.3	5970	6	1089	137	753	681026.1776	3849.146339
37109	0.132	19410	0.96	2659	34	1084	322	842	681798.7142	3850.048074
37111	0.141	19420	0.59	4606	29	1185	325	788	682571.7285	3850.949556
37113	0.092	19430	-0.62	3954	85	1430	328	967	683345.2207	3851.850785
37115	0.093	19440	-0.29	7792	68	1273	112	791	684119.1907	3852.75176
37117	0.106	19450	0.77	7364	7	1141	58	820	684893.6386	3853.652483
37119	0.11	19460	-0.5	3696	8	1398	24	954	685668.5645	3854.552953
37121	0.11	19470	0.15	2766	40	1264	32	759	686443.9684	3855.453171
37123	0.133	19480	1.7	192	33	1478	309	915	687219.8503	3856.353137
37125	0.095	19490	-0.8	4581	73	1426	14	812	687996.2104	3857.252851
37127	0.119	19500	0.51	3539	96	1437	0	895	688773.0486	3858.152313
37129	0.091	19510	0.2	2548	47	1056	14	879	689550.365	3859.051523
37131	0.107	19520	0.15	1288	3	1110	234	921	690328.1596	3859.950482
37133	0.083	19530	-0.72	8838	72	1155	51	943	691106.4326	3860.84919
37135	0.063	19540	0.96	743	81	1106	49	829	691885.1838	3861.747647
37137	0.101	19550	-0.89	7458	93	1471	225	911	692664.4135	3862.645853
37139	0.091	19560	-0.9	9245	81	1285	172	955	693444.1217	3863.543809
37141	0.108	19570	-1.3	4947	45	1413	3	854	694224.3083	3864.441514
37143	0.103	19580	1.1	2300	19	1208	138	912	695004.9735	3865.338969
37145	0.108	19590	1.9	543	12	1291	69	935	695786.1172	3866.236175
37147	0.1	19600	-0.31	1956	20	1493	13	954	696567.7397	3867.13313
37149	0.082	19610	1.8	9501	39	1402	72	788	697349.8408	3868.029836
37151	0.11	19620	0.6	8959	14	1246	288	867	698132.4206	3868.926292
37153	0.132	19630	-0.72	8491	97	1341	76	804	698915.4792	3869.822499
37155	0.115	19640	0.82	4453	4	1326	212	848	699699.0167	3870.718457
37157	0.117	19650	0.051	6149	4	1383	140	801	700483.0331	3871.614167
37159	0.128	19660	-0.36	9530	77	1001	249	763	701267.5283	3872.509627
37161	0.143	19670	-1.2	4395	10	1393	262	844	702052.5026	3873.40484
37163	0.083	19680	0.66	2491	52	1409	330	756	702837.9559	3874.299804
37165	0.165	19690	-0.69	1288	17	1285	5	799	703623.8883	3875.19452
37167	0.119	19700	-0.5	6396	56	1300	175	917	704410.2998	3876.088988
37169	0.101	19710	0.96	5234	36	1281	159	932	705197.1905	3876.983209
37171	0.118	19720	-1.5	4427	34	1005	302	903	705984.5604	3877.877182
37173	0.091	19730	-0.24	5229	21	1283	339	872	706772.4096	3878.770908
37175	0.085	19740	-1	3777	80	1298	175	947	707560.7382	3879.664387
37177	0.088	19750	-0.29	8057	44	1483	256	888	708349.546	3880.55762
37179	0.1	19760	-0.77	278	35	1389	198	894	709138.8334	3881.450605
37181	0.13	19770	2.1	1746	70	1196	65	804	709928.6001	3882.343344
37183	0.083	19780	1.1	9648	48	1404	318	869	710718.8464	3883.235837
37185	0.127	19790	-1.7	5780	81	1019	224	833	711509.5723	3884.128083
37187	0.117	19800	1.7	8695	14	1293	129	806	712300.7778	3885.020084
37189	0.069	19810	-1.2	2725	70	1499	48	783	713092.4629	3885.911839
37191	0.088	19820	-0.42	4271	32	1417	229	829	713884.6278	3886.803349
37193	0.129	19830	0.69	8149	57	1459	324	845	714677.2724	3887.694613
37195	0.119	19840	0.19	4354	4	1432	274	887	715470.3969	3888.585632
37197	0.093	19850	0.9	9729	16	1464	280	770	716264.0012	3889.476406
37199	0.109	19860	-0.54	6465	36	1020	106	862	717058.0853	3890.366936
38001	0.027	19870	-1.8	5315	47	1061	27	935	717852.6495	3891.257221
38003	0.034	19880	2	2190	44	1357	313	788	718647.6936	3892.147261
38005	0.053	19890	-0.63	2212	59	1329	339	892	719443.2178	3893.037058
38007	0.013	19900	0.23	1699	78	1282	27	784	720239.2221	3893.92661
38009	0.029	19910	-1.7	5807	54	1313	96	979	721035.7066	3894.815919
38011	0.027	19920	1.6	5158	39	1396	242	762	721832.6712	3895.704984
38013	0.022	19930	0.29	3232	46	1321	182	983	722630.1161	3896.593805
38015	0.028	19940	-0.087	8995	14	1321	9	854	723428.0413	3897.482384
38017	0.037	19950	0.11	4993	76	1325	54	867	724226.4468	3898.370719
38019	0.025	19960	0.68	650	65	1312	93	898	725025.3327	3899.258812
38021	0.041	19970	0.71	5458	33	1377	55	966	725824.6991	3900.146661
38023	0.034	19980	-1.1	3790	63	1362	191	967	726624.5459	3901.034269
38025	0.036	19990	0.033	1779	46	1106	3	935	727424.8733	3901.921634
38027	0.038	20000	1.4	4861	87	1177	107	933	728225.6812	3902.808757
38029	0.051	20010	0.34	3467	73	1398	253	753	729026.9698	3903.695638
38031	0.028	20020	-0.13	1364	47	1024	108	751	729828.739	3904.582277
38033	0.025	20030	0.44	1044	30	1316	113	955	730630.989	3905.468675
38035	0.035	20040	0.24	6887	33	1456	67	901	731433.7198	3906.354832
38037	0.032	20050	1.2	7045	23	1293	345	754	732236.9313	3907.240747
38039	0.036	20060	-0.15	7673	63	1482	146	752	733040.6238	3908.126421
38041	0.027	20070	0.35	3298	60	1336	184	753	733844.7971	3909.011855
38043	0.034	20080	-0.77	7551	94	1190	49	777	734649.4514	3909.897048
38045	0.043	20090	-0.67	3649	37	1262	16	967	735454.5868	3910.782
38047	0.027	20100	0.34	6580	20	1109	329	795	736260.2032	3911.666712
38049	0.029	20110	-0.31	4320	11	1214	242	964	737066.3007	3912.551185
38051	0.031	20120	-0.55	1545	43	1075	153	802	737872.8793	3913.435417
38053	0.022	20130	1.1	3940	53	1016	97	970	738679.9392	3914.31941
38055	0.034	20140	0.16	9358	6	1100	301	768	739487.4803	3915.203163
38057	0.033	20150	-0.48	1227	71	1392	154	957	740295.5027	3916.086676
38059	0.03	20160	0.39	7105	72	1493	241	822	741104.0065	3916.969951
38061	0.044	20170	0.82	3037	81	1105	74	962	741912.9916	3917.852987
38063	0.029	20180	1.1	4781	47	1048	232	766	742722.4582	3918.735784
38065	0.031	20190	1.5	4218	46	1481	166	938	743532.4063	3919.618342
38067	0.051	20200	-0.4	9357	52	1138	289	921	744342.8359	3920.500662
38069	0.04	20210	1.3	4497	6	1228	195	794	745153.7472	3921.382744
38071	0.032	20220	-0.054	4540	43	1318	204	821	745965.14	3922.264588
38073	0.06	20230	-1.2	2681	79	1085	180	802	746777.0145	3923.146194
38075	0.033	20240	0.82	4494	51	1031	248	776	747589.3708	3924.027562
38077	0.043	20250	-0.26	1107	34	1216	337	988	748402.2088	3924.908693
38079	0.097	20260	-1.2	483	80	1196	252	756	749215.5287	3925.789586
38081	0.065	20270	-0.11	5231	23	1160	18	867	750029.3304	3926.670243
38083	0.037	20280	-1	89	24	1438	337	913	750843.6141	3927.550662
38085	0.043	20290	0.032	6554	90	1498	138	863	751658.3797	3928.430844
38087	0.012	20300	1.3	3560	71	1272	233	825	752473.6274	3929.31079
38089	0.028	20310	2.3	4599	74	1404	309	930	753289.3571	3930.1905
38091	0.021	20320	-0.16	9680	84	1472	279	907	754105.5689	3931.069973
38093	0.032	20330	1.4	2604	49	1433	276	957	754922.2628	3931.949211
38095	0.026	20340	-0.33	7224	88	1457	313	948	755739.439	3932.828212
38097	0.035	20350	1.1	8696	99	1115	102	832	756557.0974	3933.706978
38099	0.045	20360	-1.3	3713	97	1125	292	834	757375.2381	3934.585508
38101	0.028	20370	0.54	9067	88	1376	330	757	758193.8612	3935.463803
38103	0.038	20380	0.8	4251	26	1345	217	773	759012.9667	3936.341863
38105	0.02	20390	-1.9	3575	10	1433	115	919	759832.5546	3937.219688
39001	0.138	20400	0.18	9952	27	1214	154	764	760652.625	3938.097278
39003	0.102	20410	-0.54	8895	10	1197	2	883	761473.1779	3938.974633
39005	0.114	20420	-0.78	7735	72	1127	232	883	762294.2134	3939.851754
39007	0.126	20430	-1.1	4936	56	1492	113	828	763115.7316	3940.728641
39009	0.086	20440	-0.94	7138	97	1186	288	813	763937.7324	3941.605293
39011	0.101	20450	-1.4	5130	60	1136	113	769	764760.2159	3942.481712
39013	0.092	20460	-1.6	9612	83	1015	121	918	765583.1823	3943.357897
39015	0.119	20470	0.91	5358	74	1338	346	953	766406.6314	3944.233848
39017	0.091	20480	-1.4	5122	33	1323	23	877	767230.5634	3945.109566
39019	0.132	20490	-1.2	998	87	1467	57	910	768054.9783	3945.985051
39021	0.114	20500	-0.68	826	53	1255	59	809	768879.8762	3946.860303
39023	0.099	20510	-0.97	7127	52	1108	189	912	769705.2571	3947.735322
39025	0.094	20520	-0.24	4224	6	1487	193	908	770531.1211	3948.610108
39027	0.139	20530	-0.79	8167	18	1006	68	971	771357.4681	3949.484662
39029	0.125	20540	-0.65	6802	8	1231	5	959	772184.2983	3950.358983
39031	0.123	20550	-0.38	6809	51	1387	173	930	773011.6117	3951.233072
39033	0.132	20560	1.6	1053	49	1027	325	806	773839.4083	3952.10693
39035	0.085	20570	0.5	7851	3	1378	61	905	774667.6883	3952.980555
39037	0.099	20580	1.4	4851	93	1471	96	777	775496.4515	3953.853949
39039	0.117	20590	-0.89	7917	69	1408	162	977	776325.6982	3954.727111
39041	0.067	20600	-2	9649	12	1163	278	943	777155.4283	3955.600043
39043	0.095	20610	0.57	8325	7	1076	15	802	777985.6418	3956.472743
39045	0.082	20620	-0.95	1934	27	1266	208	869	778816.3389	3957.345212
39047	0.117	20630	-0.34	6654	66	1302	22	770	779647.5196	3958.21745
39049	0.082	20640	-1.9	6815	75	1321	160	820	780479.1839	3959.089458
39051	0.121	20650	0.43	4567	22	1427	323	837	781311.3318	3959.961235
39053	0.095	20660	0.82	6896	97	1194	69	848	782143.9635	3960.832782
39055	0.065	20670	-0.76	9197	61	1103	207	875	782977.0789	3961.704099
39057	0.094	20680	-0.84	9540	79	1316	241	812	783810.6781	3962.575186
39059	0.108	20690	-0.18	552	40	1186	205	780	784644.7612	3963.446044
39061	0.089	20700	3	1429	54	1238	0	862	785479.3282	3964.316671
39063	0.091	20710	0.38	2209	84	1203	31	943	786314.3791	3965.18707
39065	0.112	20720	-0.021	8166	32	1431	283	969	787149.914	3966.057239
39067	0.106	20730	0.46	175	21	1490	178	771	787985.933	3966.927179
39069	0.109	20740	0.24	4763	53	1475	2	850	788822.4361	3967.796891
39071	0.153	20750	0.03	1634	76	1204	349	904	789659.4232	3968.666373
39073	0.104	20760	-1.9	6392	68	1341	92	988	790496.8946	3969.535627
39075	0.063	20770	-0.83	387	39	1029	287	764	791334.8502	3970.404653
39077	0.128	20780	0.013	4933	58	1367	134	786	792173.2901	3971.273451
39079	0.105	20790	0.84	4705	69	1107	263	786	793012.2143	3972.14202
39081	0.127	20800	0.015	9493	79	1198	106	856	793851.6228	3973.010362
39083	0.087	20810	0.96	9107	30	1082	115	851	794691.5158	3973.878476
39085	0.079	20820	0.16	8807	72	1492	225	931	795531.8932	3974.746362
39087	0.084	20830	-0.79	8772	64	1298	72	759	796372.7552	3975.614021
39089	0.089	20840	-1.1	1621	45	1280	171	920	797214.1016	3976.481453
39091	0.112	20850	-0.39	6393	41	1152	226	756	798055.9327	3977.348658
39093	0.091	20860	-1.8	7600	31	1041	349	853	798898.2485	3978.215636
39095	0.113	20870	0.056	7919	39	1087	302	774	799741.0489	3979.082388
39097	0.085	20880	-3	6865	57	1477	20	810	800584.3341	3979.948913
39099	0.118	20890	0.66	3035	17	1062	282	902	801428.104	3980.815211
39101	0.102	20900	-1.5	2549	82	1303	319	963	802272.3588	3981.681284
39103	0.075	20910	1.9	795	71	1442	266	968	803117.0985	3982.54713
39105	0.152	20920	0.8	3912	27	1394	246	856	803962.3231	3983.412751
39107	0.078	20930	1.6	8795	72	1384	121	953	804808.0326	3984.278146
39109	0.11	20940	1.8	7427	46	1362	297	910	805654.2272	3985.143315
39111	0.115	20950	0.57	5507	82	1045	34	923	806500.9069	3986.008259
39113	0.11	20960	-0.2	5270	17	1346	212	918	807348.0716	3986.872978
39115	0.146	20970	1.2	1907	98	1345	179	975	808195.7215	3987.737472
39117	0.1	20980	-0.64	7335	39	1483	336	773	809043.8567	3988.601741
39119	0.119	20990	0.18	9970	85	1426	228	789	809892.477	3989.465785
39121	0.14	21000	-0.85	4901	28	1271	113	937	810741.5827	3990.329605
39123	0.107	21010	-0.36	3379	58	1006	163	954	811591.1737	3991.193201
39125	0.115	21020	2.4	608	69	1148	44	791	812441.2501	3992.056572
39127	0.128	21030	0.6	9947	62	1212	0	844	813291.8119	3992.91972
39129	0.103	21040	0.87	8520	95	1142	103	784	814142.8592	3993.782643
39131	0.147	21050	-1.2	4090	55	1422	344	976	814994.392	3994.645343
39133	0.092	21060	0.44	9625	52	1166	26	959	815846.4104	3995.507819
39135	0.111	21070	0.59	1116	63	1487	19	880	816698.9145	3996.370072
39137	0.09	21080	2	3085	84	1289	22	883	817551.9042	3997.232102
39139	0.118	21090	-0.51	2717	48	1216	220	764	818405.3796	3998.093909
39141	0.115	21100	-1	427	33	1364	120	782	819259.3407	3998.955493
39143	0.108	21110	1	146	98	1218	71	966	820113.7877	3999.816854
39145	0.121	21120	0.38	9321	91	1438	337	920	820968.7205	4000.677993
39147	0.12	21130	1.8	1872	91	1037	277	878	821824.1392	4001.538909
39149	0.119	21140	0.84	4641	2	1353	86	951	822680.0438	4002.399603
39151	0.11	21150	-1.3	6524	60	1106	31	835	823536.4345	4003.260075
39153	0.096	21160	-0.12	7836	45	1037	40	947	824393.3111	4004.120325
39155	0.135	21170	2.5	4499	48	1168	206	870	825250.6739	4004.980354
39157	0.102	21180	-1	1634	27	1130	117	988	826108.5228	4005.840161
39159	0.08	21190	-1.5	2760	60	1036	80	864	826966.8578	4006.699746
39161	0.132	21200	0.27	4608	7	1250	140	933	827825.6791	4007.55911
39163	0.113	21210	-0.8	4419	70	1380	268	976	828684.9866	4008.418253
39165	0.085	21220	0.2	6254	52	1257	26	826	829544.7804	4009.277176
39167	0.094	21230	1.4	4983	28	1458	73	787	830405.0606	4010.135877
39169	0.089	21240	-0.95	2917	93	1349	245	796	831265.8272	4010.994358
39171	0.141	21250	0.34	8996	99	1443	99	952	832127.0802	4011.852619
39173	0.1	21260	-1.7	6340	8	1484	201	904	832988.8198	4012.710659
39175	0.112	21270	-0.37	2716	97	1307	61	940	833851.0458	4013.568479
40001	0.076	21280	-0.81	1586	6	1397	80	944	834713.7585	4014.426079
40003	0.055	21290	-1.3	982	81	1489	74	958	835576.9577	4015.283459
40005	0.084	21300	-0.11	6731	53	1152	233	829	836440.6437	4016.14062
40007	0.033	21310	-0.98	5027	77	1128	19	802	837304.8164	4016.997561
40009	0.059	21320	0.58	679	95	1037	204	973	838169.4758	4017.854283
40011	0.057	21330	-0.61	4728	9	1156	202	873	839034.622	4018.710786
40013	0.052	21340	1.1	515	8	1259	91	817	839900.2552	4019.567069
40015	0.061	21350	2.3	1303	1	1472	47	919	840766.3752	4020.423134
40017	0.055	21360	-1	9513	15	1237	60	763	841632.9821	4021.278981
40019	0.057	21370	0.29	2739	76	1419	230	842	842500.0761	4022.134608
40021	0.056	21380	0.39	1222	58	1255	180	863	843367.6571	4022.990018
40023	0.076	21390	-0.36	9494	2	1018	117	907	844235.7252	4023.845209
40025	0.035	21400	0.11	8215	14	1028	92	835	845104.2804	4024.700182
40027	0.052	21410	0.76	2301	67	1263	348	988	845973.3228	4025.554937
40029	0.088	21420	-0.6	3264	6	1179	230	778	846842.8524	4026.409474
40031	0.051	21430	-0.52	5790	74	1268	13	768	847712.8692	4027.263794
40033	0.04	21440	-0.78	24	19	1226	216	832	848583.3734	4028.117897
40035	0.055	21450	0.68	5544	84	1254	91	967	849454.365	4028.971782
40037	0.081	21460	0.89	8845	3	1060	119	916	850325.8439	4029.82545
40039	0.049	21470	0.56	1894	6	1031	232	986	851197.8104	4030.678901
40041	0.06	21480	0.84	496	92	1467	280	858	852070.2643	4031.532135
40043	0.046	21490	-1.7	4028	69	1187	305	859	852943.2057	4032.385153
40045	0.045	21500	0.62	6074	11	1176	332	990	853816.6347	4033.237954
40047	0.045	21510	1.5	9963	59	1331	89	960	854690.5514	4034.090539
40049	0.059	21520	-0.65	3656	74	1002	23	829	855564.9557	4034.942908
40051	0.074	21530	-0.72	1905	53	1026	44	842	856439.8478	4035.795061
40053	0.042	21540	-1.3	5219	18	1239	120	982	857315.2276	4036.646997
40055	0.079	21550	-0.65	7166	62	1183	155	833	858191.0952	4037.498719
40057	0.069	21560	-0.38	3658	27	1171	127	843	859067.4507	4038.350224
40059	0.043	21570	1	4503	45	1248	39	924	859944.2941	4039.201514
40061	0.084	21580	0.7	8853	39	1219	257	801	860821.6255	4040.052589
40063	0.107	21590	-0.94	627	74	1382	293	849	861699.4448	4040.903449
40065	0.048	21600	-2.3	9381	87	1305	41	983	862577.7522	4041.754094
40067	0.086	21610	-0.96	1954	60	1051	289	792	863456.5477	4042.604524
40069	0.07	21620	1	3226	22	1383	343	771	864335.8313	4043.45474
40071	0.081	21630	0.33	8657	22	1357	340	810	865215.603	4044.304741
40073	0.043	21640	-0.55	2872	78	1262	269	967	866095.863	4045.154527
40075	0.062	21650	1.2	4671	24	1076	39	826	866976.6113	4046.0041
40077	0.104	21660	-0.6	2848	53	1090	335	796	867857.8478	4046.853458
40079	0.087	21670	1.6	3427	55	1491	270	796	868739.5727	4047.702603
40081	0.067	21680	-1.7	7806	36	1020	268	965	869621.7861	4048.551534
40083	0.056	21690	1.5	4757	63	1172	38	767	870504.4878	4049.400251
40085	0.054	21700	-0.28	8933	18	1205	83	966	871387.6781	4050.248755
40087	0.056	21710	-0.47	3829	90	1418	347	954	872271.3569	4051.097046
40089	0.116	21720	-1.8	3579	52	1068	31	889	873155.5242	4051.945123
40091	0.082	21730	-1.8	4522	80	1299	235	843	874040.1802	4052.792988
40093	0.045	21740	-2	9879	52	1382	221	976	874925.3249	4053.64064
40095	0.075	21750	-0.58	1817	35	1325	326	919	875810.9583	4054.488079
40097	0.081	21760	-2.2	8790	97	1352	259	818	876697.0804	4055.335306
40099	0.047	21770	-2.1	3178	59	1083	117	823	877583.6913	4056.18232
40101	0.081	21780	0.32	7573	69	1072	50	935	878470.7911	4057.029122
40103	0.077	21790	0.79	3295	97	1433	105	918	879358.3798	4057.875712
40105	0.093	21800	-0.32	1598	73	1498	272	855	880246.4575	4058.722091
40107	0.089	21810	-1.8	688	44	1051	79	916	881135.0241	4059.568257
40109	0.061	21820	-0.75	9628	4	1342	348	767	882024.0797	4060.414212
40111	0.085	21830	-0.57	5697	54	1474	128	923	882913.6244	4061.259956
40113	0.074	21840	-0.088	2725	98	1446	234	932	883803.6583	4062.105488
40115	0.062	21850	-1.9	764	42	1234	346	936	884694.1813	4062.950809
40117	0.082	21860	0.18	235	38	1034	258	811	885585.1935	4063.795919
40119	0.063	21870	1.3	7424	2	1484	158	990	886476.6949	4064.640818
40121	0.065	21880	2.6	8509	31	1434	132	914	887368.6857	4065.485506
40123	0.051	21890	1.6	1588	100	1037	136	903	888261.1658	4066.329984
40125	0.065	21900	-1.1	4977	52	1013	171	835	889154.1353	4067.174252
40127	0.089	21910	-1.2	569	54	1364	191	903	890047.5942	4068.018309
40129	0.045	21920	0.019	6803	62	1450	55	954	890941.5426	4068.862156
40131	0.072	21930	0.24	976	67	1129	23	949	891835.9805	4069.705793
40133	0.092	21940	1.2	1115	24	1436	281	929	892730.908	4070.549221
40135	0.087	21950	1.7	8978	23	1495	324	882	893626.3251	4071.392438
40137	0.084	21960	-0.023	7415	21	1001	314	794	894522.2319	4072.235447
40139	0.038	21970	-0.5	7368	97	1074	130	876	895418.6283	4073.078246
40141	0.056	21980	0.68	7640	68	1215	109	766	896315.5145	4073.920835
40143	0.068	21990	0.71	2936	87	1160	172	885	897212.8905	4074.763216
40145	0.066	22000	-0.64	6160	31	1499	172	866	898110.7563	4075.605387
40147	0.059	22010	-0.1	8832	41	1335	39	828	899009.1121	4076.44735
40149	0.063	22020	-0.83	7973	45	1497	28	840	899907.9577	4077.289104
40151	0.042	22030	1.1	1452	75	1037	347	841	900807.2933	4078.13065
40153	0.065	22040	0.68	2535	79	1125	319	934	901707.1189	4078.971988
41001	0.085	22050	0.91	6097	55	1325	228	777	902607.4345	4079.813117
41003	0.075	22060	-0.41	2351	50	1387	186	831	903508.2403	4080.654038
41005	0.104	22070	-0.79	3314	10	1449	121	866	904409.5362	4081.494751
41007	0.082	22080	0.016	8788	11	1051	231	918	905311.3223	4082.335257
41009	0.126	22090	-1	7687	98	1275	70	852	906213.5986	4083.175555
41011	0.117	22100	0.097	5425	58	1041	144	952	907116.3653	4084.015645
41013	0.161	22110	0.1	4625	31	1382	116	823	908019.6222	4084.855528
41015	0.112	22120	0.06	466	16	1398	331	975	908923.3695	4085.695204
41017	0.135	22130	-0.43	2449	4	1315	233	824	909827.6072	4086.534673
41019	0.14	22140	1.9	9140	25	1088	113	753	910732.3354	4087.373935
41021	0.056	22150	-0.12	2830	37	1317	104	946	911637.5541	4088.212991
41023	0.099	22160	0.59	3249	100	1052	72	881	912543.2633	4089.051839
41025	0.15	22170	0.79	71	41	1386	121	868	913449.4631	4089.890482
41027	0.066	22180	-0.94	450	96	1217	180	849	914356.1535	4090.728917
41029	0.115	22190	-0.55	1653	95	1177	67	869	915263.3346	4091.567147
41031	0.129	22200	0.53	2873	51	1234	55	971	916171.0065	4092.405171
41033	0.133	22210	-2.6	2504	78	1152	287	840	917079.1691	4093.242989
41035	0.12	22220	-0.72	2491	22	1033	319	805	917987.8225	4094.080601
41037	0.101	22230	0.022	4492	43	1043	216	934	918896.9668	4094.918008
41039	0.115	22240	1	7240	85	1449	198	843	919806.6019	4095.755209
41041	0.094	22250	-1.1	9388	79	1091	57	768	920716.728	4096.592204
41043	0.136	22260	-0.65	2604	68	1368	47	822	921627.3451	4097.428995
41045	0.093	22270	-1.7	6989	21	1076	30	935	922538.4533	4098.265581
41047	0.103	22280	-0.13	105	85	1472	246	840	923450.0525	4099.101961
41049	0.074	22290	0.44	7305	12	1349	165	946	924362.1428	4099.938137
41051	0.109	22300	1.4	8874	63	1236	186	971	925274.7243	4100.774109
41053	0.093	22310	0.55	8790	43	1194	190	801	926187.797	4101.609876
41055	0.076	22320	1.6	8197	3	1048	37	867	927101.3609	4102.445439
